Date,Time,Open,High,Low,Close,Volume
2023.03.29,03:00,1.08387,1.08471,1.08387,1.08453,1044
2023.03.29,03:30,1.08454,1.08474,1.08421,1.08469,1285
2023.03.29,04:00,1.08470,1.08493,1.08436,1.08452,1137
2023.03.29,04:30,1.08453,1.08460,1.08394,1.08449,1088
2023.03.29,05:00,1.08447,1.08461,1.08409,1.08429,741
2023.03.29,05:30,1.08430,1.08434,1.08365,1.08374,703
2023.03.29,06:00,1.08375,1.08389,1.08345,1.08363,757
2023.03.29,06:30,1.08361,1.08377,1.08348,1.08363,643
2023.03.29,07:00,1.08364,1.08435,1.08335,1.08429,860
2023.03.29,07:30,1.08425,1.08436,1.08370,1.08373,831
2023.03.29,08:00,1.08374,1.08406,1.08352,1.08353,546
2023.03.29,08:30,1.08352,1.08388,1.08316,1.08319,890
2023.03.29,09:00,1.08318,1.08340,1.08231,1.08266,1683
2023.03.29,09:30,1.08265,1.08313,1.08225,1.08227,1530
2023.03.29,10:00,1.08230,1.08339,1.08175,1.08326,1778
2023.03.29,10:30,1.08325,1.08372,1.08271,1.08368,1623
2023.03.29,11:00,1.08368,1.08370,1.08322,1.08353,1502
2023.03.29,11:30,1.08354,1.08392,1.08264,1.08326,1880
2023.03.29,12:00,1.08327,1.08449,1.08319,1.08431,1715
2023.03.29,12:30,1.08432,1.08624,1.08431,1.08597,1865
2023.03.29,13:00,1.08596,1.08623,1.08538,1.08552,1519
2023.03.29,13:30,1.08553,1.08582,1.08507,1.08572,1405
2023.03.29,14:00,1.08577,1.08615,1.08523,1.08608,1566
2023.03.29,14:30,1.08607,1.08710,1.08542,1.08549,1996
2023.03.29,15:00,1.08549,1.08597,1.08387,1.08481,2003
2023.03.29,15:30,1.08482,1.08554,1.08427,1.08531,2176
2023.03.29,16:00,1.08532,1.08582,1.08324,1.08367,2110
2023.03.29,16:30,1.08364,1.08499,1.08328,1.08465,2340
2023.03.29,17:00,1.08465,1.08528,1.08351,1.08364,2242
2023.03.29,17:30,1.08364,1.08395,1.08257,1.08312,3075
2023.03.29,18:00,1.08313,1.08383,1.08288,1.08338,2220
2023.03.29,18:30,1.08339,1.08435,1.08244,1.08250,1709
2023.03.29,19:00,1.08249,1.08352,1.08249,1.08264,1238
2023.03.29,19:30,1.08263,1.08319,1.08233,1.08274,1291
2023.03.29,20:00,1.08274,1.08350,1.08256,1.08350,1023
2023.03.29,20:30,1.08351,1.08480,1.08346,1.08463,1229
2023.03.29,21:00,1.08462,1.08470,1.08374,1.08377,1320
2023.03.29,21:30,1.08378,1.08449,1.08368,1.08444,798
2023.03.29,22:00,1.08443,1.08467,1.08395,1.08424,1229
2023.03.29,22:30,1.08423,1.08426,1.08391,1.08391,885
2023.03.29,23:00,1.08391,1.08433,1.08381,1.08406,503
2023.03.29,23:30,1.08406,1.08453,1.08406,1.08437,651
2023.03.30,00:00,1.08444,1.08445,1.08401,1.08409,835
2023.03.30,00:30,1.08407,1.08430,1.08403,1.08405,148
2023.03.30,01:00,1.08405,1.08482,1.08405,1.08474,515
2023.03.30,01:30,1.08473,1.08484,1.08388,1.08442,585
2023.03.30,02:00,1.08444,1.08453,1.08398,1.08441,368
2023.03.30,02:30,1.08442,1.08455,1.08423,1.08423,523
2023.03.30,03:00,1.08424,1.08430,1.08369,1.08388,923
2023.03.30,03:30,1.08388,1.08411,1.08354,1.08376,875
2023.03.30,04:00,1.08374,1.08377,1.08301,1.08321,1040
2023.03.30,04:30,1.08320,1.08353,1.08284,1.08316,1255
2023.03.30,05:00,1.08316,1.08342,1.08287,1.08327,676
2023.03.30,05:30,1.08328,1.08343,1.08273,1.08304,779
2023.03.30,06:00,1.08303,1.08354,1.08262,1.08341,654
2023.03.30,06:30,1.08342,1.08360,1.08326,1.08329,518
2023.03.30,07:00,1.08330,1.08370,1.08319,1.08359,418
2023.03.30,07:30,1.08359,1.08408,1.08359,1.08388,560
2023.03.30,08:00,1.08389,1.08453,1.08383,1.08431,535
2023.03.30,08:30,1.08433,1.08465,1.08363,1.08416,1269
2023.03.30,09:00,1.08413,1.08460,1.08322,1.08382,1606
2023.03.30,09:30,1.08383,1.08503,1.08348,1.08464,1675
2023.03.30,10:00,1.08464,1.08471,1.08234,1.08428,2894
2023.03.30,10:30,1.08428,1.08576,1.08396,1.08546,1988
2023.03.30,11:00,1.08546,1.08673,1.08505,1.08627,2173
2023.03.30,11:30,1.08626,1.08792,1.08622,1.08728,2112
2023.03.30,12:00,1.08729,1.08761,1.08633,1.08649,2000
2023.03.30,12:30,1.08651,1.08683,1.08591,1.08604,1518
2023.03.30,13:00,1.08605,1.08679,1.08600,1.08629,1556
2023.03.30,13:30,1.08631,1.08841,1.08623,1.08786,1746
2023.03.30,14:00,1.08787,1.08809,1.08723,1.08748,1561
2023.03.30,14:30,1.08747,1.08791,1.08722,1.08786,1362
2023.03.30,15:00,1.08786,1.08967,1.08785,1.08933,2275
2023.03.30,15:30,1.08933,1.09108,1.08900,1.09102,2932
2023.03.30,16:00,1.09100,1.09263,1.09071,1.09177,2924
2023.03.30,16:30,1.09179,1.09203,1.09144,1.09164,2322
2023.03.30,17:00,1.09166,1.09208,1.09077,1.09179,2401
2023.03.30,17:30,1.09180,1.09189,1.09124,1.09124,2367
2023.03.30,18:00,1.09125,1.09131,1.09008,1.09021,1858
2023.03.30,18:30,1.09022,1.09024,1.08943,1.08983,1589
2023.03.30,19:00,1.08984,1.09064,1.08964,1.09046,1269
2023.03.30,19:30,1.09043,1.09059,1.09018,1.09046,1117
2023.03.30,20:00,1.09047,1.09053,1.08949,1.08951,1268
2023.03.30,20:30,1.08951,1.08999,1.08919,1.08998,1079
2023.03.30,21:00,1.08997,1.09032,1.08960,1.09013,863
2023.03.30,21:30,1.09015,1.09059,1.08997,1.09053,806
2023.03.30,22:00,1.09054,1.09061,1.09022,1.09042,824
2023.03.30,22:30,1.09041,1.09077,1.09037,1.09064,973
2023.03.30,23:00,1.09068,1.09073,1.09021,1.09036,559
2023.03.30,23:30,1.09036,1.09059,1.09025,1.09049,461
2023.03.31,00:00,1.09050,1.09058,1.09042,1.09053,89
2023.03.31,00:30,1.09055,1.09058,1.09048,1.09050,101
2023.03.31,01:00,1.09050,1.09058,1.09022,1.09034,510
2023.03.31,01:30,1.09034,1.09045,1.09022,1.09023,415
2023.03.31,02:00,1.09023,1.09049,1.09018,1.09045,421
2023.03.31,02:30,1.09046,1.09057,1.09023,1.09041,677
2023.03.31,03:00,1.09040,1.09115,1.09038,1.09115,1043
2023.03.31,03:30,1.09116,1.09168,1.09076,1.09156,1250
2023.03.31,04:00,1.09155,1.09237,1.09129,1.09204,1359
2023.03.31,04:30,1.09204,1.09255,1.09074,1.09079,1398
2023.03.31,05:00,1.09080,1.09101,1.09038,1.09091,1159
2023.03.31,05:30,1.09091,1.09124,1.09069,1.09072,752
2023.03.31,06:00,1.09071,1.09081,1.09021,1.09037,773
2023.03.31,06:30,1.09039,1.09073,1.09012,1.09068,581
2023.03.31,07:00,1.09067,1.09093,1.09056,1.09060,502
2023.03.31,07:30,1.09061,1.09066,1.09021,1.09032,583
2023.03.31,08:00,1.09031,1.09040,1.08965,1.08976,591
2023.03.31,08:30,1.08978,1.09013,1.08946,1.08953,597
2023.03.31,09:00,1.08955,1.08985,1.08876,1.08920,1477
2023.03.31,09:30,1.08920,1.09050,1.08920,1.09035,1563
2023.03.31,10:00,1.09035,1.09105,1.08883,1.08931,2040
2023.03.31,10:30,1.08930,1.08935,1.08799,1.08844,1927
2023.03.31,11:00,1.08844,1.08870,1.08727,1.08752,2684
2023.03.31,11:30,1.08751,1.08917,1.08729,1.08894,2227
2023.03.31,12:00,1.08893,1.08958,1.08756,1.08931,2352
2023.03.31,12:30,1.08930,1.08930,1.08808,1.08835,1744
2023.03.31,13:00,1.08837,1.08883,1.08795,1.08808,1269
2023.03.31,13:30,1.08809,1.08857,1.08674,1.08690,1622
2023.03.31,14:00,1.08691,1.08791,1.08640,1.08786,1359
2023.03.31,14:30,1.08787,1.08787,1.08653,1.08670,1528
2023.03.31,15:00,1.08669,1.08788,1.08669,1.08770,1336
2023.03.31,15:30,1.08766,1.08943,1.08731,1.08870,3058
2023.03.31,16:00,1.08870,1.08882,1.08775,1.08793,2214
2023.03.31,16:30,1.08792,1.08939,1.08771,1.08915,2325
2023.03.31,17:00,1.08915,1.09016,1.08795,1.08829,2262
2023.03.31,17:30,1.08829,1.08881,1.08576,1.08663,2927
2023.03.31,18:00,1.08670,1.08688,1.08588,1.08637,2701
2023.03.31,18:30,1.08637,1.08757,1.08625,1.08717,1594
2023.03.31,19:00,1.08716,1.08722,1.08586,1.08641,1624
2023.03.31,19:30,1.08643,1.08693,1.08596,1.08693,1197
2023.03.31,20:00,1.08692,1.08710,1.08572,1.08575,1237
2023.03.31,20:30,1.08574,1.08578,1.08480,1.08530,1268
2023.03.31,21:00,1.08529,1.08578,1.08518,1.08556,1029
2023.03.31,21:30,1.08556,1.08620,1.08550,1.08554,975
2023.03.31,22:00,1.08554,1.08563,1.08433,1.08477,1525
2023.03.31,22:30,1.08476,1.08483,1.08428,1.08452,1641
2023.04.03,00:00,1.08394,1.08444,1.08391,1.08416,95
2023.04.03,00:30,1.08413,1.08418,1.08397,1.08405,171
2023.04.03,01:00,1.08405,1.08425,1.08285,1.08329,1912
2023.04.03,01:30,1.08329,1.08329,1.08048,1.08192,1785
2023.04.03,02:00,1.08192,1.08229,1.08098,1.08101,1126
2023.04.03,02:30,1.08099,1.08132,1.08011,1.08028,1366
2023.04.03,03:00,1.08027,1.08111,1.07987,1.08074,1518
2023.04.03,03:30,1.08075,1.08145,1.08062,1.08137,1417
2023.04.03,04:00,1.08136,1.08167,1.08095,1.08132,1417
2023.04.03,04:30,1.08131,1.08161,1.08026,1.08075,1414
2023.04.03,05:00,1.08074,1.08077,1.08028,1.08051,1060
2023.04.03,05:30,1.08050,1.08050,1.07913,1.07936,999
2023.04.03,06:00,1.07935,1.07978,1.07906,1.07929,1014
2023.04.03,06:30,1.07928,1.07949,1.07881,1.07899,661
2023.04.03,07:00,1.07899,1.07946,1.07897,1.07922,616
2023.04.03,07:30,1.07921,1.07957,1.07906,1.07928,848
2023.04.03,08:00,1.07929,1.07954,1.07910,1.07932,510
2023.04.03,08:30,1.07933,1.07954,1.07891,1.07952,721
2023.04.03,09:00,1.07951,1.08081,1.07913,1.08071,1856
2023.04.03,09:30,1.08070,1.08159,1.08064,1.08145,1618
2023.04.03,10:00,1.08146,1.08326,1.08124,1.08284,2241
2023.04.03,10:30,1.08286,1.08417,1.08253,1.08389,1949
2023.04.03,11:00,1.08388,1.08395,1.08298,1.08341,1421
2023.04.03,11:30,1.08341,1.08495,1.08307,1.08433,1498
2023.04.03,12:00,1.08430,1.08536,1.08424,1.08469,1599
2023.04.03,12:30,1.08470,1.08543,1.08442,1.08507,1309
2023.04.03,13:00,1.08506,1.08712,1.08495,1.08640,1821
2023.04.03,13:30,1.08641,1.08720,1.08612,1.08708,1501
2023.04.03,14:00,1.08707,1.08721,1.08607,1.08625,1698
2023.04.03,14:30,1.08623,1.08776,1.08620,1.08768,1840
2023.04.03,15:00,1.08763,1.08763,1.08650,1.08657,1805
2023.04.03,15:30,1.08658,1.08698,1.08614,1.08648,1538
2023.04.03,16:00,1.08648,1.08764,1.08641,1.08763,1694
2023.04.03,16:30,1.08763,1.08966,1.08688,1.08846,2465
2023.04.03,17:00,1.08843,1.09164,1.08843,1.09088,3608
2023.04.03,17:30,1.09089,1.09093,1.08840,1.08861,2990
2023.04.03,18:00,1.08864,1.08911,1.08783,1.08834,2504
2023.04.03,18:30,1.08833,1.08939,1.08832,1.08901,1415
2023.04.03,19:00,1.08902,1.08936,1.08856,1.08883,1184
2023.04.03,19:30,1.08884,1.08894,1.08839,1.08884,915
2023.04.03,20:00,1.08883,1.08885,1.08798,1.08824,1077
2023.04.03,20:30,1.08822,1.08879,1.08819,1.08867,801
2023.04.03,21:00,1.08866,1.09001,1.08858,1.08969,1097
2023.04.03,21:30,1.08970,1.09006,1.08949,1.08965,1040
2023.04.03,22:00,1.08964,1.08998,1.08946,1.08983,897
2023.04.03,22:30,1.08982,1.09072,1.08974,1.09064,971
2023.04.03,23:00,1.09064,1.09080,1.09028,1.09058,833
2023.04.03,23:30,1.09058,1.09068,1.08961,1.08961,768
2023.04.04,00:00,1.08940,1.09048,1.08940,1.09026,79
2023.04.04,00:30,1.09026,1.09038,1.09006,1.09014,287
2023.04.04,01:00,1.09014,1.09058,1.09014,1.09044,471
2023.04.04,01:30,1.09043,1.09048,1.09030,1.09039,307
2023.04.04,02:00,1.09039,1.09088,1.09039,1.09081,587
2023.04.04,02:30,1.09082,1.09094,1.09066,1.09066,432
2023.04.04,03:00,1.09067,1.09095,1.09024,1.09080,1195
2023.04.04,03:30,1.09081,1.09081,1.08989,1.09009,948
2023.04.04,04:00,1.09008,1.09014,1.08949,1.08978,969
2023.04.04,04:30,1.08974,1.08999,1.08901,1.08929,1104
2023.04.04,05:00,1.08929,1.08955,1.08883,1.08920,884
2023.04.04,05:30,1.08919,1.08944,1.08883,1.08907,817
2023.04.04,06:00,1.08908,1.08913,1.08888,1.08888,638
2023.04.04,06:30,1.08889,1.08924,1.08885,1.08885,675
2023.04.04,07:00,1.08887,1.08921,1.08877,1.08916,703
2023.04.04,07:30,1.08917,1.08986,1.08879,1.08943,1297
2023.04.04,08:00,1.08943,1.08955,1.08902,1.08923,438
2023.04.04,08:30,1.08921,1.08928,1.08827,1.08855,679
2023.04.04,09:00,1.08854,1.09005,1.08853,1.08992,1467
2023.04.04,09:30,1.08992,1.09081,1.08964,1.09072,1540
2023.04.04,10:00,1.09070,1.09199,1.09053,1.09068,1966
2023.04.04,10:30,1.09067,1.09381,1.09020,1.09253,2322
2023.04.04,11:00,1.09252,1.09256,1.09162,1.09202,2167
2023.04.04,11:30,1.09201,1.09228,1.09136,1.09170,1788
2023.04.04,12:00,1.09170,1.09333,1.09158,1.09289,2075
2023.04.04,12:30,1.09289,1.09357,1.09243,1.09311,1796
2023.04.04,13:00,1.09312,1.09351,1.09240,1.09281,1724
2023.04.04,13:30,1.09282,1.09284,1.09161,1.09202,1564
2023.04.04,14:00,1.09203,1.09207,1.09020,1.09060,1822
2023.04.04,14:30,1.09059,1.09092,1.08958,1.08974,1513
2023.04.04,15:00,1.08974,1.09092,1.08948,1.09021,1725
2023.04.04,15:30,1.09022,1.09038,1.08866,1.08909,2206
2023.04.04,16:00,1.08911,1.09009,1.08883,1.08995,1947
2023.04.04,16:30,1.08994,1.09109,1.08988,1.09039,2249
2023.04.04,17:00,1.09037,1.09571,1.09036,1.09546,4367
2023.04.04,17:30,1.09548,1.09730,1.09529,1.09696,3360
2023.04.04,18:00,1.09694,1.09701,1.09552,1.09557,2719
2023.04.04,18:30,1.09556,1.09576,1.09488,1.09506,2146
2023.04.04,19:00,1.09506,1.09538,1.09437,1.09492,1628
2023.04.04,19:30,1.09493,1.09511,1.09432,1.09462,1070
2023.04.04,20:00,1.09459,1.09503,1.09434,1.09473,1019
2023.04.04,20:30,1.09472,1.09499,1.09461,1.09482,700
2023.04.04,21:00,1.09481,1.09494,1.09439,1.09480,751
2023.04.04,21:30,1.09481,1.09537,1.09463,1.09531,879
2023.04.04,22:00,1.09531,1.09562,1.09509,1.09515,1003
2023.04.04,22:30,1.09516,1.09575,1.09508,1.09570,1039
2023.04.04,23:00,1.09571,1.09579,1.09542,1.09559,616
2023.04.04,23:30,1.09563,1.09572,1.09510,1.09520,503
2023.04.05,00:00,1.09496,1.09547,1.09471,1.09546,142
2023.04.05,00:30,1.09546,1.09557,1.09529,1.09552,126
2023.04.05,01:00,1.09552,1.09568,1.09537,1.09562,720
2023.04.05,01:30,1.09563,1.09599,1.09551,1.09572,896
2023.04.05,02:00,1.09573,1.09604,1.09568,1.09602,473
2023.04.05,02:30,1.09602,1.09613,1.09563,1.09576,633
2023.04.05,03:00,1.09575,1.09693,1.09567,1.09661,960
2023.04.05,03:30,1.09662,1.09670,1.09589,1.09603,829
2023.04.05,04:00,1.09604,1.09632,1.09599,1.09610,647
2023.04.05,04:30,1.09610,1.09611,1.09562,1.09573,687
2023.04.05,05:00,1.09572,1.09636,1.09567,1.09590,1287
2023.04.05,05:30,1.09589,1.09642,1.09589,1.09608,788
2023.04.05,06:00,1.09608,1.09625,1.09584,1.09612,746
2023.04.05,06:30,1.09612,1.09612,1.09553,1.09595,563
2023.04.05,07:00,1.09596,1.09597,1.09536,1.09553,667
2023.04.05,07:30,1.09554,1.09559,1.09534,1.09547,598
2023.04.05,08:00,1.09545,1.09548,1.09516,1.09531,458
2023.04.05,08:30,1.09532,1.09587,1.09511,1.09568,649
2023.04.05,09:00,1.09569,1.09593,1.09495,1.09522,1624
2023.04.05,09:30,1.09521,1.09540,1.09464,1.09482,1388
2023.04.05,10:00,1.09483,1.09654,1.09475,1.09609,1723
2023.04.05,10:30,1.09611,1.09671,1.09490,1.09502,2069
2023.04.05,11:00,1.09500,1.09513,1.09439,1.09500,1776
2023.04.05,11:30,1.09499,1.09545,1.09408,1.09508,2078
2023.04.05,12:00,1.09509,1.09601,1.09441,1.09441,1607
2023.04.05,12:30,1.09441,1.09547,1.09438,1.09519,1400
2023.04.05,13:00,1.09519,1.09532,1.09460,1.09494,1191
2023.04.05,13:30,1.09495,1.09499,1.09411,1.09456,1551
2023.04.05,14:00,1.09461,1.09467,1.09347,1.09392,1311
2023.04.05,14:30,1.09393,1.09435,1.09363,1.09408,1503
2023.04.05,15:00,1.09409,1.09574,1.09374,1.09520,2888
2023.04.05,15:30,1.09520,1.09628,1.09512,1.09576,2548
2023.04.05,16:00,1.09577,1.09599,1.09396,1.09413,2103
2023.04.05,16:30,1.09412,1.09491,1.09386,1.09404,2528
2023.04.05,17:00,1.09403,1.09668,1.09272,1.09328,3698
2023.04.05,17:30,1.09325,1.09325,1.09026,1.09101,3185
2023.04.05,18:00,1.09100,1.09205,1.09055,1.09197,2181
2023.04.05,18:30,1.09196,1.09232,1.09135,1.09172,1696
2023.04.05,19:00,1.09173,1.09196,1.09086,1.09094,1232
2023.04.05,19:30,1.09095,1.09105,1.08962,1.08966,1250
2023.04.05,20:00,1.08965,1.09004,1.08925,1.08974,1323
2023.04.05,20:30,1.08973,1.09003,1.08909,1.09003,861
2023.04.05,21:00,1.09004,1.09031,1.09000,1.09020,896
2023.04.05,21:30,1.09021,1.09093,1.08991,1.09089,781
2023.04.05,22:00,1.09089,1.09096,1.09028,1.09031,819
2023.04.05,22:30,1.09032,1.09062,1.09017,1.09035,744
2023.04.05,23:00,1.09037,1.09047,1.09010,1.09013,455
2023.04.05,23:30,1.09012,1.09075,1.09011,1.09025,426
2023.04.06,00:00,1.09020,1.09025,1.08980,1.09004,133
2023.04.06,00:30,1.09005,1.09071,1.09005,1.09062,1225
2023.04.06,01:00,1.09062,1.09089,1.09061,1.09074,652
2023.04.06,01:30,1.09075,1.09103,1.09074,1.09098,472
2023.04.06,02:00,1.09098,1.09099,1.09078,1.09092,487
2023.04.06,02:30,1.09093,1.09093,1.09028,1.09030,615
2023.04.06,03:00,1.09029,1.09043,1.09012,1.09017,715
2023.04.06,03:30,1.09018,1.09019,1.08928,1.08938,770
2023.04.06,04:00,1.08937,1.08937,1.08845,1.08893,1144
2023.04.06,04:30,1.08894,1.08940,1.08880,1.08921,1016
2023.04.06,05:00,1.08920,1.08932,1.08889,1.08891,789
2023.04.06,05:30,1.08893,1.08901,1.08854,1.08864,539
2023.04.06,06:00,1.08865,1.08911,1.08859,1.08903,615
2023.04.06,06:30,1.08903,1.08923,1.08897,1.08918,412
2023.04.06,07:00,1.08918,1.08938,1.08895,1.08915,437
2023.04.06,07:30,1.08917,1.08958,1.08912,1.08927,465
2023.04.06,08:00,1.08927,1.08933,1.08896,1.08925,469
2023.04.06,08:30,1.08923,1.08957,1.08901,1.08945,543
2023.04.06,09:00,1.08944,1.09009,1.08931,1.09005,1087
2023.04.06,09:30,1.09004,1.09061,1.08990,1.09020,1321
2023.04.06,10:00,1.09021,1.09170,1.09009,1.09135,1755
2023.04.06,10:30,1.09134,1.09156,1.09054,1.09065,2019
2023.04.06,11:00,1.09065,1.09100,1.08958,1.08967,1721
2023.04.06,11:30,1.08965,1.09036,1.08933,1.08993,1705
2023.04.06,12:00,1.08992,1.09037,1.08922,1.08958,1310
2023.04.06,12:30,1.08959,1.09101,1.08950,1.09087,1387
2023.04.06,13:00,1.09088,1.09088,1.09013,1.09061,1306
2023.04.06,13:30,1.09062,1.09070,1.08975,1.08996,1251
2023.04.06,14:00,1.08997,1.09116,1.08995,1.09102,1115
2023.04.06,14:30,1.09105,1.09166,1.09086,1.09151,1158
2023.04.06,15:00,1.09150,1.09170,1.09077,1.09091,1419
2023.04.06,15:30,1.09090,1.09189,1.08894,1.08920,2875
2023.04.06,16:00,1.08919,1.08953,1.08859,1.08910,2259
2023.04.06,16:30,1.08912,1.08995,1.08891,1.08960,2059
2023.04.06,17:00,1.08960,1.09179,1.08923,1.09133,2295
2023.04.06,17:30,1.09133,1.09239,1.09109,1.09230,2021
2023.04.06,18:00,1.09230,1.09280,1.09195,1.09215,1865
2023.04.06,18:30,1.09214,1.09276,1.09208,1.09258,1254
2023.04.06,19:00,1.09257,1.09365,1.09257,1.09339,1018
2023.04.06,19:30,1.09340,1.09376,1.09334,1.09339,846
2023.04.06,20:00,1.09341,1.09359,1.09291,1.09294,830
2023.04.06,20:30,1.09296,1.09346,1.09296,1.09335,555
2023.04.06,21:00,1.09336,1.09348,1.09295,1.09299,619
2023.04.06,21:30,1.09300,1.09318,1.09292,1.09311,826
2023.04.06,22:00,1.09312,1.09312,1.09246,1.09249,754
2023.04.06,22:30,1.09250,1.09251,1.09211,1.09228,832
2023.04.06,23:00,1.09229,1.09232,1.09204,1.09232,398
2023.04.06,23:30,1.09232,1.09232,1.09165,1.09201,716
2023.04.07,00:00,1.09191,1.09209,1.09170,1.09195,26
2023.04.07,00:30,1.09198,1.09198,1.09178,1.09181,138
2023.04.07,01:00,1.09181,1.09191,1.09173,1.09185,372
2023.04.07,01:30,1.09185,1.09188,1.09155,1.09163,571
2023.04.07,02:00,1.09163,1.09176,1.09160,1.09168,488
2023.04.07,02:30,1.09168,1.09205,1.09167,1.09193,231
2023.04.07,03:00,1.09194,1.09238,1.09165,1.09180,415
2023.04.07,03:30,1.09178,1.09178,1.09142,1.09157,441
2023.04.07,04:00,1.09156,1.09187,1.09146,1.09180,331
2023.04.07,04:30,1.09181,1.09197,1.09158,1.09176,317
2023.04.07,05:00,1.09176,1.09211,1.09168,1.09210,211
2023.04.07,05:30,1.09208,1.09214,1.09185,1.09204,254
2023.04.07,06:00,1.09204,1.09210,1.09190,1.09199,183
2023.04.07,06:30,1.09198,1.09200,1.09188,1.09195,143
2023.04.07,07:00,1.09194,1.09205,1.09175,1.09176,186
2023.04.07,07:30,1.09176,1.09187,1.09146,1.09146,185
2023.04.07,08:00,1.09145,1.09169,1.09143,1.09168,156
2023.04.07,08:30,1.09169,1.09188,1.09154,1.09170,260
2023.04.07,09:00,1.09169,1.09192,1.09113,1.09188,515
2023.04.07,09:30,1.09186,1.09191,1.09159,1.09179,445
2023.04.07,10:00,1.09180,1.09194,1.09154,1.09182,426
2023.04.07,10:30,1.09183,1.09191,1.09137,1.09152,394
2023.04.07,11:00,1.09153,1.09164,1.09129,1.09162,317
2023.04.07,11:30,1.09162,1.09175,1.09146,1.09154,223
2023.04.07,12:00,1.09154,1.09156,1.09112,1.09136,342
2023.04.07,12:30,1.09138,1.09151,1.09123,1.09135,324
2023.04.07,13:00,1.09135,1.09160,1.09102,1.09155,337
2023.04.07,13:30,1.09154,1.09214,1.09150,1.09213,275
2023.04.07,14:00,1.09213,1.09213,1.09174,1.09185,264
2023.04.07,14:30,1.09185,1.09185,1.09138,1.09174,350
2023.04.07,15:00,1.09175,1.09175,1.09096,1.09115,885
2023.04.07,15:30,1.09115,1.09121,1.08762,1.09034,3090
2023.04.07,16:00,1.09034,1.09078,1.08965,1.09023,1441
2023.04.07,16:30,1.09022,1.09043,1.08933,1.08986,781
2023.04.07,17:00,1.08986,1.09137,1.08986,1.09130,604
2023.04.07,17:30,1.09129,1.09148,1.09091,1.09147,1036
2023.04.07,18:00,1.09147,1.09154,1.09055,1.09082,710
2023.04.07,18:30,1.09082,1.09122,1.09076,1.09116,310
2023.04.07,19:00,1.09117,1.09122,1.09104,1.09111,412
2023.04.07,19:30,1.09111,1.09118,1.09086,1.09095,247
2023.04.07,20:00,1.09096,1.09100,1.09093,1.09096,157
2023.04.07,20:30,1.09097,1.09101,1.09079,1.09079,168
2023.04.07,21:00,1.09078,1.09093,1.09028,1.09091,367
2023.04.07,21:30,1.09087,1.09090,1.09041,1.09069,389
2023.04.07,22:00,1.09059,1.09071,1.09022,1.09025,187
2023.04.07,22:30,1.09028,1.09032,1.09007,1.09019,349
2023.04.10,00:00,1.08948,1.09040,1.08948,1.09001,147
2023.04.10,00:30,1.09006,1.09043,1.08992,1.08997,142
2023.04.10,01:00,1.09003,1.09110,1.09003,1.09079,871
2023.04.10,01:30,1.09080,1.09112,1.09068,1.09089,853
2023.04.10,02:00,1.09092,1.09105,1.09063,1.09076,519
2023.04.10,02:30,1.09075,1.09134,1.09074,1.09129,484
2023.04.10,03:00,1.09132,1.09144,1.09060,1.09089,759
2023.04.10,03:30,1.09086,1.09091,1.09033,1.09037,929
2023.04.10,04:00,1.09033,1.09066,1.09009,1.09035,990
2023.04.10,04:30,1.09035,1.09035,1.08973,1.09004,967
2023.04.10,05:00,1.09002,1.09028,1.08995,1.09011,589
2023.04.10,05:30,1.09010,1.09018,1.08982,1.08984,414
2023.04.10,06:00,1.08984,1.09015,1.08968,1.09011,495
2023.04.10,06:30,1.09012,1.09014,1.08976,1.08990,428
2023.04.10,07:00,1.08991,1.08992,1.08949,1.08958,455
2023.04.10,07:30,1.08957,1.09005,1.08956,1.08961,345
2023.04.10,08:00,1.08961,1.08961,1.08908,1.08937,382
2023.04.10,08:30,1.08938,1.08995,1.08934,1.08994,550
2023.04.10,09:00,1.08995,1.09010,1.08951,1.08962,677
2023.04.10,09:30,1.08964,1.09052,1.08961,1.09048,696
2023.04.10,10:00,1.09047,1.09115,1.09040,1.09077,1166
2023.04.10,10:30,1.09077,1.09166,1.09064,1.09165,936
2023.04.10,11:00,1.09167,1.09169,1.09105,1.09143,1011
2023.04.10,11:30,1.09142,1.09148,1.09087,1.09117,706
2023.04.10,12:00,1.09118,1.09158,1.09085,1.09158,861
2023.04.10,12:30,1.09159,1.09164,1.09045,1.09061,780
2023.04.10,13:00,1.09065,1.09103,1.09047,1.09095,630
2023.04.10,13:30,1.09097,1.09108,1.09061,1.09061,748
2023.04.10,14:00,1.09062,1.09081,1.08931,1.08931,1369
2023.04.10,14:30,1.08932,1.08999,1.08863,1.08885,1505
2023.04.10,15:00,1.08886,1.08913,1.08565,1.08617,2544
2023.04.10,15:30,1.08618,1.08718,1.08469,1.08483,2164
2023.04.10,16:00,1.08480,1.08571,1.08466,1.08528,2169
2023.04.10,16:30,1.08525,1.08531,1.08372,1.08372,2160
2023.04.10,17:00,1.08371,1.08439,1.08322,1.08336,1814
2023.04.10,17:30,1.08338,1.08393,1.08312,1.08381,1786
2023.04.10,18:00,1.08382,1.08476,1.08380,1.08421,2044
2023.04.10,18:30,1.08422,1.08434,1.08371,1.08392,1097
2023.04.10,19:00,1.08391,1.08472,1.08379,1.08461,798
2023.04.10,19:30,1.08459,1.08520,1.08459,1.08481,761
2023.04.10,20:00,1.08481,1.08566,1.08481,1.08556,1036
2023.04.10,20:30,1.08557,1.08569,1.08509,1.08558,818
2023.04.10,21:00,1.08559,1.08574,1.08550,1.08559,983
